[11/Jul/2021:09:51:00 +0000] - 302 302 - GET http emby.bapuhome.net "/" [Client 192.168.88.20] [Length 5] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://192.168.88.4:81/"
[11/Jul/2021:14:14:20 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Stopped?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:20 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18487/ThemeMedia?UserId=9d78af5e75764a4ea248fdc8d36ff862&InheritFromParent=true&EnableThemeSongs=true&EnableThemeVideos=true&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 202] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:20 +0000] - 200 200 - POST http emby.bapuhome.net "/Items/18487/PlaybackInfo?UserId=9d78af5e75764a4ea248fdc8d36ff862&StartTimeTicks=0&IsPlayback=false&AutoOpenLiveStream=false&MaxStreamingBitrate=140000000&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 3135] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:20 +0000] - 200 200 - POST http emby.bapuhome.net "/Items/18487/PlaybackInfo?UserId=9d78af5e75764a4ea248fdc8d36ff862&StartTimeTicks=0&IsPlayback=false&AutoOpenLiveStream=false&MaxStreamingBitrate=140000000&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 3135] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:22 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items/18443?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 862] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:22 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18443/ThemeMedia?UserId=9d78af5e75764a4ea248fdc8d36ff862&InheritFromParent=true&EnableThemeSongs=true&EnableThemeVideos=true&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 210] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items/18489?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 4651] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/ThemeMedia?UserId=9d78af5e75764a4ea248fdc8d36ff862&InheritFromParent=true&EnableThemeSongs=true&EnableThemeVideos=true&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 202] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - POST http emby.bapuhome.net "/Items/18489/PlaybackInfo?UserId=9d78af5e75764a4ea248fdc8d36ff862&StartTimeTicks=0&IsPlayback=false&AutoOpenLiveStream=false&MaxStreamingBitrate=140000000&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 3753] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items/18489/SpecialFeatures?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 2] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Similar?Limit=12&UserId=9d78af5e75764a4ea248fdc8d36ff862&ImageTypeLimit=1&Fields=PrimaryImageAspectRatio%2CUserData%2CCanDelete%2CProductionYear&EnableTotalRecordCount=false&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 6931] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items?fields=PrimaryImageAspectRatio%2CUserData%2CCanDelete&IncludeItemTypes=Playlist%2CBoxSet&Recursive=true&SortBy=SortName&ListItemIds=18489&Limit=12&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 537] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:23 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Similar?userId=9d78af5e75764a4ea248fdc8d36ff862&limit=12&fields=PrimaryImageAspectRatio%2CUserData%2CCanDelete%2CProductionYear&IncludeItemTypes=Program&EnableTotalRecordCount=false&GroupProgramsBySeries=true&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 33] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:24 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18446/Images/Primary?maxHeight=300&maxWidth=200&tag=5c4336767b0f49f861a7176a63da07fb&quality=90" [Client 192.168.88.20] [Length 14322] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:24 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18444/Images/Primary?maxHeight=300&maxWidth=200&tag=2ec0e03d57c5e03f36f665fb16b643da&quality=90" [Client 192.168.88.20] [Length 12118] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:24 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Images/Backdrop/0?tag=b58a0d7c1f529e43e047fe59c7acb4a5&maxWidth=1280&quality=70" [Client 192.168.88.20] [Length 48316] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:25 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18445/Images/Primary?maxHeight=300&maxWidth=200&tag=bf2582a32d9b9f149d7922331e78e0db&quality=90" [Client 192.168.88.20] [Length 8358] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:25 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862/Items/18489/Intros?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 33] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:25 +0000] - 200 200 - GET http emby.bapuhome.net "/Users/9d78af5e75764a4ea248fdc8d36ff862?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 864] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:25 +0000] - 200 200 - POST http emby.bapuhome.net "/Items/18489/PlaybackInfo?UserId=9d78af5e75764a4ea248fdc8d36ff862&StartTimeTicks=0&IsPlayback=true&AutoOpenLiveStream=true&AudioStreamIndex=1&SubtitleStreamIndex=2&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&MaxStreamingBitrate=140000000&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 3753] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:26 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Images/Backdrop?quality=100&tag=b58a0d7c1f529e43e047fe59c7acb4a5" [Client 192.168.88.20] [Length 595630] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:30 +0000] - 200 200 - GET http emby.bapuhome.net "/Videos/18489/e3a2b7eaeabca73929e9eec4dec2b572/Subtitles/2/0/Stream.vtt?api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 88473] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:30 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:30 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:31 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Images/Primary?height=192&tag=1ae0fb8eb0247b927e27a42acc549d88&quality=90" [Client 192.168.88.20] [Length 11640] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:31 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Images/Primary?height=512&tag=1ae0fb8eb0247b927e27a42acc549d88&quality=90" [Client 192.168.88.20] [Length 56056] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:32 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/ThumbnailSet?Width=400&X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 17] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:32 +0000] - 206 206 - GET http emby.bapuhome.net "/videos/18489/stream.mp4?DeviceId=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&Static=true&PlaySessionId=44501cc1b00f4afb99daadb52badd5ff&api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 11489040] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:32 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:33 +0000] - 200 200 - GET http emby.bapuhome.net "/Items/18489/Images/Logo?tag=f3515bfb84eff1b6b13e0755fe4826fc&quality=90" [Client 192.168.88.20] [Length 173709] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:36 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:36 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:40 +0000] - 200 200 - GET http emby.bapuhome.net "/Videos/18489/e3a2b7eaeabca73929e9eec4dec2b572/Subtitles/3/0/Stream.vtt?api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 66536] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:46 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:50 +0000] - 206 206 - GET http emby.bapuhome.net "/videos/18489/stream.mp4?DeviceId=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&Static=true&PlaySessionId=44501cc1b00f4afb99daadb52badd5ff&api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 21376384] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:51 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:52 +0000] - 206 206 - GET http emby.bapuhome.net "/videos/18489/stream.mp4?DeviceId=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&Static=true&PlaySessionId=44501cc1b00f4afb99daadb52badd5ff&api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 10492328] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:52 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:55 +0000] - 206 206 - GET http emby.bapuhome.net "/videos/18489/stream.mp4?DeviceId=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&Static=true&PlaySessionId=44501cc1b00f4afb99daadb52badd5ff&api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 13239784] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:55 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:56 +0000] - 206 206 - GET http emby.bapuhome.net "/videos/18489/stream.mp4?DeviceId=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&MediaSourceId=e3a2b7eaeabca73929e9eec4dec2b572&Static=true&PlaySessionId=44501cc1b00f4afb99daadb52badd5ff&api_key=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 10169048] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
[11/Jul/2021:14:14:56 +0000] - 204 204 - POST http emby.bapuhome.net "/Sessions/Playing/Progress?X-Emby-Client=Emby%20Web&X-Emby-Device-Name=Chrome&X-Emby-Device-Id=9590fae0-9efd-4cde-8088-0bbcdcd71f9c&X-Emby-Client-Version=4.6.4.0&X-Emby-Token=77d287ac036d4f0aaa03521a2361000f" [Client 192.168.88.20] [Length 0] [Gzip -] [Sent-to 192.168.88.3] "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.114 Safari/537.36" "http://emby.bapuhome.net/web/index.html"
